#SampleID	common_name	sample_type	collection_date	conservation_status	depth_high_range_m	depth_low_range_m	Depth_m	Diet	dist_to_dorsal_cm	distance_from_shore_m	distance_from_shore_m_log	evo_distanceto_mackerel_median_mya	evo_timetree_species_name	fish_collection_method	fl_cm	gape_cm	gi_cm	hab_notes	habitat_depth_level2	host_body_mass_index	host_common_name	host_height	host_height_vs_max_height_tl	host_scientific_name	host_subject_id	host_taxid	host_weight	mass_g	max_age	max_kg_grams	max_length_cm	max_tl_cm	method_gear	month	number_db	p_family	p_genus	p_genus_species_alternative	p_order	ratio_dorsal_to_tl	ratio_gape_to_tl	ratio_gi_to_tl	sample_type_descriptive	SAMPLE_TYPE	substrata_collection	swim_mode	swim_performance	tl_cm	trophic	p_genus_species
13414.9.gill.R1.fastq.gz	black perch	gill	2019-06-29	NE	46	0	3	invertebrates: amphipods_ worms_ bryozoans_ mollusks_ ectoparasites	6	103	2.012837225	116	Embiotoca jacksoni	spear	18.1	1.5	31	not applicable	neritic	2.361860329	black perch	19	49	Embiotoca jacksoni	FMP_9	100190	162	162	10	0.7	39	39	spear	6	276	Embiotocidae	Embiotoca	Embiotoca jacksoni	Perciformes	0.315789474	0.078947368	1.631578947	gill tissue	fish gill	rocky reef	Embiotociform	manoeuvrer	19	2	Embiotoca jacksoni
13414.9.hg.R1.fastq.gz	black perch	hindgut	2019-06-29	NE	46	0	3	invertebrates: amphipods_ worms_ bryozoans_ mollusks_ ectoparasites	6	103	2.012837225	116	Embiotoca jacksoni	spear	18.1	1.5	31	not applicable	neritic	2.361860329	black perch	19	49	Embiotoca jacksoni	FMP_9	100190	162	162	10	0.7	39	39	spear	6	276	Embiotocidae	Embiotoca	Embiotoca jacksoni	Perciformes	0.315789474	0.078947368	1.631578947	hindgut digesta	fish hindgut digesta	rocky reef	Embiotociform	manoeuvrer	19	2	Embiotoca jacksoni
13414.9.midgut.R1.fastq.gz	black perch	midgut	2019-06-29	NE	46	0	3	invertebrates: amphipods_ worms_ bryozoans_ mollusks_ ectoparasites	6	103	2.012837225	116	Embiotoca jacksoni	spear	18.1	1.5	31	not applicable	neritic	2.361860329	black perch	19	49	Embiotoca jacksoni	FMP_9	100190	162	162	10	0.7	39	39	spear	6	276	Embiotocidae	Embiotoca	Embiotoca jacksoni	Perciformes	0.315789474	0.078947368	1.631578947	midgut digesta	fish midgut digesta	rocky reef	Embiotociform	manoeuvrer	19	2	Embiotoca jacksoni
13414.9.skin.R1.fastq.gz	black perch	skin	2019-06-29	NE	46	0	3	invertebrates: amphipods_ worms_ bryozoans_ mollusks_ ectoparasites	6	103	2.012837225	116	Embiotoca jacksoni	spear	18.1	1.5	31	not applicable	neritic	2.361860329	black perch	19	49	Embiotoca jacksoni	FMP_9	100190	162	162	10	0.7	39	39	spear	6	276	Embiotocidae	Embiotoca	Embiotoca jacksoni	Perciformes	0.315789474	0.078947368	1.631578947	skin swab	fish skin	rocky reef	Embiotociform	manoeuvrer	19	2	Embiotoca jacksoni
13414.90.g.R1.fastq.gz	Pacific hatchet fish	gill	2019-03-09	LC	3872	1	500	ostracods_ copepods_ euphausiids_ salps_ chaetognaths	1.3	27530	4.439806211	199	Argyropelecus affinis	Isaacs Kidd Midwater Trawl	3.3	1	2.7	deep sea	bathypelagic	0.69375	Pacific hatchet fish	4	48	Argyropelecus affinis	FMP_90	81869	0.444	0.444	not applicable	not applicable	9.4	8.4	midwater trawl	3	not applicable	Sternoptychidae	Argyropelecus	Argyropelecus affinis	Stomiatiformes	0.325	0.25	0.675	gill tissue	fish gill	sandy bottom	Carangiform	crusier sprinter	4	2	Argyropelecus affinis
13414.90.hg.R1.fastq.gz	Pacific hatchet fish	hindgut	2019-03-09	LC	3872	1	500	ostracods_ copepods_ euphausiids_ salps_ chaetognaths	1.3	27530	4.439806211	199	Argyropelecus affinis	Isaacs Kidd Midwater Trawl	3.3	1	2.7	deep sea	bathypelagic	0.69375	Pacific hatchet fish	4	48	Argyropelecus affinis	FMP_90	81869	0.444	0.444	not applicable	not applicable	9.4	8.4	midwater trawl	3	not applicable	Sternoptychidae	Argyropelecus	Argyropelecus affinis	Stomiatiformes	0.325	0.25	0.675	hindgut digesta	fish hindgut digesta	sandy bottom	Carangiform	crusier sprinter	4	2	Argyropelecus affinis
13414.90.midg.R1.fastq.gz	Pacific hatchet fish	midgut	2019-03-09	LC	3872	1	500	ostracods_ copepods_ euphausiids_ salps_ chaetognaths	1.3	27530	4.439806211	199	Argyropelecus affinis	Isaacs Kidd Midwater Trawl	3.3	1	2.7	deep sea	bathypelagic	0.69375	Pacific hatchet fish	4	48	Argyropelecus affinis	FMP_90	81869	0.444	0.444	not applicable	not applicable	9.4	8.4	midwater trawl	3	not applicable	Sternoptychidae	Argyropelecus	Argyropelecus affinis	Stomiatiformes	0.325	0.25	0.675	midgut digesta	fish midgut digesta	sandy bottom	Carangiform	crusier sprinter	4	2	Argyropelecus affinis
13414.90.s.R1.fastq.gz	Pacific hatchet fish	skin	2019-03-09	LC	3872	1	500	ostracods_ copepods_ euphausiids_ salps_ chaetognaths	1.3	27530	4.439806211	199	Argyropelecus affinis	Isaacs Kidd Midwater Trawl	3.3	1	2.7	deep sea	bathypelagic	0.69375	Pacific hatchet fish	4	48	Argyropelecus affinis	FMP_90	81869	0.444	0.444	not applicable	not applicable	9.4	8.4	midwater trawl	3	not applicable	Sternoptychidae	Argyropelecus	Argyropelecus affinis	Stomiatiformes	0.325	0.25	0.675	skin swab	fish skin	sandy bottom	Carangiform	crusier sprinter	4	2	Argyropelecus affinis
13414.91.g.R1.fastq.gz	Dogtooh lampfish	gill	2019-03-09	LC	1500	0	500	crustaceans	1.9	27530	4.439806211	146	Ceratoscopelus warmingii	Isaacs Kidd Midwater Trawl	4.3	1.9	2.4	deep sea	bathypelagic	0.632052951	Dogtooh lampfish	4.8	26	Ceratoscopelus townsendi	FMP_91	875772	0.699	0.699	not applicable	not applicable	8.5	18.4	midwater trawl	3	not applicable	Myctophidae	Ceratoscopelus	Ceratoscopelus townsendi	Myctophiformes	0.395833333	0.395833333	0.5	gill tissue	fish gill	sandy bottom	Subcarangiform	generalist	4.8	2	Ceratoscopelus townsendi
13414.91.hg.R1.fastq.gz	Dogtooh lampfish	hindgut	2019-03-09	LC	1500	0	500	crustaceans	1.9	27530	4.439806211	146	Ceratoscopelus warmingii	Isaacs Kidd Midwater Trawl	4.3	1.9	2.4	deep sea	bathypelagic	0.632052951	Dogtooh lampfish	4.8	26	Ceratoscopelus townsendi	FMP_91	875772	0.699	0.699	not applicable	not applicable	8.5	18.4	midwater trawl	3	not applicable	Myctophidae	Ceratoscopelus	Ceratoscopelus townsendi	Myctophiformes	0.395833333	0.395833333	0.5	hindgut digesta	fish hindgut digesta	sandy bottom	Subcarangiform	generalist	4.8	2	Ceratoscopelus townsendi
13414.91.midg.R1.fastq.gz	Dogtooh lampfish	midgut	2019-03-09	LC	1500	0	500	crustaceans	1.9	27530	4.439806211	146	Ceratoscopelus warmingii	Isaacs Kidd Midwater Trawl	4.3	1.9	2.4	deep sea	bathypelagic	0.632052951	Dogtooh lampfish	4.8	26	Ceratoscopelus townsendi	FMP_91	875772	0.699	0.699	not applicable	not applicable	8.5	18.4	midwater trawl	3	not applicable	Myctophidae	Ceratoscopelus	Ceratoscopelus townsendi	Myctophiformes	0.395833333	0.395833333	0.5	midgut digesta	fish midgut digesta	sandy bottom	Subcarangiform	generalist	4.8	2	Ceratoscopelus townsendi
13414.91.s.R1.fastq.gz	Dogtooh lampfish	skin	2019-03-09	LC	1500	0	500	crustaceans	1.9	27530	4.439806211	146	Ceratoscopelus warmingii	Isaacs Kidd Midwater Trawl	4.3	1.9	2.4	deep sea	bathypelagic	0.632052951	Dogtooh lampfish	4.8	26	Ceratoscopelus townsendi	FMP_91	875772	0.699	0.699	not applicable	not applicable	8.5	18.4	midwater trawl	3	not applicable	Myctophidae	Ceratoscopelus	Ceratoscopelus townsendi	Myctophiformes	0.395833333	0.395833333	0.5	skin swab	fish skin	sandy bottom	Subcarangiform	generalist	4.8	2	Ceratoscopelus townsendi
13414.92.g.R1.fastq.gz	giant black seabass	gill	2019-07-24	CR	46	5	10	bony fish_ sharks_ rays_ crustacean	not collected	1533	3.185542155	116	Stereolepis gigas	hook and line	not collected	not collected	not collected	"rocky reef, kelp bed"	neritic	#VALUE!	giant black seabass	118	47	Stereolepis gigas	FMP_92	184449	not collected	not collected	100	255.6	270	250	rod and reel	7	176	Polyprionidae	Stereolepsis	Stereolepis gigas	Pempheriformes	not applicable	not applicable	not applicable	gill tissue	fish gill	kelp forrest	Labriform	generalist	118	4	Stereolepis gigas
13414.92.hg.R1.fastq.gz	giant black seabass	hindgut	2019-07-24	CR	46	5	10	bony fish_ sharks_ rays_ crustacean	not collected	1533	3.185542155	116	Stereolepis gigas	hook and line	not collected	not collected	not collected	"rocky reef, kelp bed"	neritic	#VALUE!	giant black seabass	118	47	Stereolepis gigas	FMP_92	184449	not collected	not collected	100	255.6	270	250	rod and reel	7	176	Polyprionidae	Stereolepsis	Stereolepis gigas	Pempheriformes	not applicable	not applicable	not applicable	hindgut digesta	fish hindgut digesta	kelp forrest	Labriform	generalist	118	4	Stereolepis gigas
13414.92.s.R1.fastq.gz	giant black seabass	skin	2019-07-24	CR	46	5	10	bony fish_ sharks_ rays_ crustacean	not collected	1533	3.185542155	116	Stereolepis gigas	hook and line	not collected	not collected	not collected	"rocky reef, kelp bed"	neritic	#VALUE!	giant black seabass	118	47	Stereolepis gigas	FMP_92	184449	not collected	not collected	100	255.6	270	250	rod and reel	7	176	Polyprionidae	Stereolepsis	Stereolepis gigas	Pempheriformes	not applicable	not applicable	not applicable	skin swab	fish skin	kelp forrest	Labriform	generalist	118	4	Stereolepis gigas
13414.93.g.R1.fastq.gz	california grenadier	gill	2018-03-10	NE	909	277	500	opportunistic	4	9790	3.990782692	144	Nezumia aequalis	Isaacs Kidd Midwater Trawl	19	1.5	17	not applicable	mesopelagic	0.266219566	california grenadier	19	42	Nezumia stelgidolepis	FMP_93	1154598	18.26	18.26	not applicable	not applicable	50	45	midwater trawl	3	227	Macrouridae	Nezumia	Nezumia stelgidolepis	Gadiformes	0.210526316	0.078947368	0.894736842	gill tissue	fish gill	sandy bottom	Cottiform	accelerator	19	3	Nezumia stelgidolepis
13414.93.hg.R1.fastq.gz	california grenadier	hindgut	2018-03-10	NE	909	277	500	opportunistic	4	9790	3.990782692	144	Nezumia aequalis	Isaacs Kidd Midwater Trawl	19	1.5	17	not applicable	mesopelagic	0.266219566	california grenadier	19	42	Nezumia stelgidolepis	FMP_93	1154598	18.26	18.26	not applicable	not applicable	50	45	midwater trawl	3	227	Macrouridae	Nezumia	Nezumia stelgidolepis	Gadiformes	0.210526316	0.078947368	0.894736842	hindgut digesta	fish hindgut digesta	sandy bottom	Cottiform	accelerator	19	3	Nezumia stelgidolepis
13414.93.midg.R1.fastq.gz	california grenadier	midgut	2018-03-10	NE	909	277	500	opportunistic	4	9790	3.990782692	144	Nezumia aequalis	Isaacs Kidd Midwater Trawl	19	1.5	17	not applicable	mesopelagic	0.266219566	california grenadier	19	42	Nezumia stelgidolepis	FMP_93	1154598	18.26	18.26	not applicable	not applicable	50	45	midwater trawl	3	227	Macrouridae	Nezumia	Nezumia stelgidolepis	Gadiformes	0.210526316	0.078947368	0.894736842	midgut digesta	fish midgut digesta	sandy bottom	Cottiform	accelerator	19	3	Nezumia stelgidolepis
13414.93.s.R1.fastq.gz	california grenadier	skin	2018-03-10	NE	909	277	500	opportunistic	4	9790	3.990782692	144	Nezumia aequalis	Isaacs Kidd Midwater Trawl	19	1.5	17	not applicable	mesopelagic	0.266219566	california grenadier	19	42	Nezumia stelgidolepis	FMP_93	1154598	18.26	18.26	not applicable	not applicable	50	45	midwater trawl	3	227	Macrouridae	Nezumia	Nezumia stelgidolepis	Gadiformes	0.210526316	0.078947368	0.894736842	skin swab	fish skin	sandy bottom	Cottiform	accelerator	19	3	Nezumia stelgidolepis
13414.94.g.R1.fastq.gz	yellowfin tuna	gill	2019-11-11	NT	250	0	1	fish_ squid_ crustraceans	not collected	110765	5.044402552	52	Thunnus albacares	hook and line	53.34	not collected	47	not applicable	neritic	2.625847024	yellowfin tuna	59.182	25	Thunnus albacares	FMP_94	8236	5443	5443	9	200	206	239	rod and reel	10	506	Scombridae	Thunnus	Thunnus albacares	Scombriformes	not applicable	not applicable	0.794160387	gill tissue	fish gill	pelagic	Thunniform	crusier sprinter	59.182	3	Thunnus albacares
13414.94.hg.R1.fastq.gz	yellowfin tuna	hindgut	2019-11-11	NT	250	0	1	fish_ squid_ crustraceans	not collected	110765	5.044402552	52	Thunnus albacares	hook and line	53.34	not collected	47	not applicable	neritic	2.625847024	yellowfin tuna	59.182	25	Thunnus albacares	FMP_94	8236	5443	5443	9	200	206	239	rod and reel	10	506	Scombridae	Thunnus	Thunnus albacares	Scombriformes	not applicable	not applicable	0.794160387	hindgut digesta	fish hindgut digesta	pelagic	Thunniform	crusier sprinter	59.182	3	Thunnus albacares
13414.94.midg.R1.fastq.gz	yellowfin tuna	midgut	2019-11-11	NT	250	0	1	fish_ squid_ crustraceans	not collected	110765	5.044402552	52	Thunnus albacares	hook and line	53.34	not collected	47	not applicable	neritic	2.625847024	yellowfin tuna	59.182	25	Thunnus albacares	FMP_94	8236	5443	5443	9	200	206	239	rod and reel	10	506	Scombridae	Thunnus	Thunnus albacares	Scombriformes	not applicable	not applicable	0.794160387	midgut digesta	fish midgut digesta	pelagic	Thunniform	crusier sprinter	59.182	3	Thunnus albacares
13414.94.s.R1.fastq.gz	yellowfin tuna	skin	2019-11-11	NT	250	0	1	fish_ squid_ crustraceans	not collected	110765	5.044402552	52	Thunnus albacares	hook and line	53.34	not collected	47	not applicable	neritic	2.625847024	yellowfin tuna	59.182	25	Thunnus albacares	FMP_94	8236	5443	5443	9	200	206	239	rod and reel	10	506	Scombridae	Thunnus	Thunnus albacares	Scombriformes	not applicable	not applicable	0.794160387	skin swab	fish skin	pelagic	Thunniform	crusier sprinter	59.182	3	Thunnus albacares
13414.95.g.R1.fastq.gz	arrow goby	gill	2020-08-20	NE	2	0	1	diatoms_ green algae_ tintinnids_ eggs	1.1	5	0.698970004	116	Gymnogobius urotaenia	hook and line	3.2	0.4	2	not applicable	intertidal	0.561523438	arrow goby	3.2	50	Clevelandia ios	FMP_95	185732	0.184	0.184	3	not applicable	6.7	6.4	rod and reel	8	325	Gobiidae	Clevelandia	Clevelandia ios	Gobiiformes	0.34375	0.125	0.625	gill tissue	fish gill	sandy mud bottom	Esociform	accelerator	3.2	2	Clevelandia ios
13414.95.hg.R1.fastq.gz	arrow goby	hindgut	2020-08-20	NE	2	0	1	diatoms_ green algae_ tintinnids_ eggs	1.1	5	0.698970004	116	Gymnogobius urotaenia	hook and line	3.2	0.4	2	not applicable	intertidal	0.561523438	arrow goby	3.2	50	Clevelandia ios	FMP_95	185732	0.184	0.184	3	not applicable	6.7	6.4	rod and reel	8	325	Gobiidae	Clevelandia	Clevelandia ios	Gobiiformes	0.34375	0.125	0.625	hindgut digesta	fish hindgut digesta	sandy mud bottom	Esociform	accelerator	3.2	2	Clevelandia ios
13414.95.midg.R1.fastq.gz	arrow goby	midgut	2020-08-20	NE	2	0	1	diatoms_ green algae_ tintinnids_ eggs	1.1	5	0.698970004	116	Gymnogobius urotaenia	hook and line	3.2	0.4	2	not applicable	intertidal	0.561523438	arrow goby	3.2	50	Clevelandia ios	FMP_95	185732	0.184	0.184	3	not applicable	6.7	6.4	rod and reel	8	325	Gobiidae	Clevelandia	Clevelandia ios	Gobiiformes	0.34375	0.125	0.625	midgut digesta	fish midgut digesta	sandy mud bottom	Esociform	accelerator	3.2	2	Clevelandia ios
13414.95.s.R1.fastq.gz	arrow goby	skin	2020-08-20	NE	2	0	1	diatoms_ green algae_ tintinnids_ eggs	1.1	5	0.698970004	116	Gymnogobius urotaenia	hook and line	3.2	0.4	2	not applicable	intertidal	0.561523438	arrow goby	3.2	50	Clevelandia ios	FMP_95	185732	0.184	0.184	3	not applicable	6.7	6.4	rod and reel	8	325	Gobiidae	Clevelandia	Clevelandia ios	Gobiiformes	0.34375	0.125	0.625	skin swab	fish skin	sandy mud bottom	Esociform	accelerator	3.2	2	Clevelandia ios
13414.96.g.R1.fastq.gz	California killifish	gill	2020-08-23	NE	1	0.3	1	gastropods_ crustaceans_ bivalves_ worms_ microalgae	2.2	42	1.62324929	116	Fundulus parvipinnis	hook and line	4.7	0.3	4.2	"bay estuary, benthopelagic"	intertidal	1.292584495	California killifish	4.7	44	Fundulus parvipinnis	FMP_96	28757	1.342	1.342	3	not applicable	13.3	10.8	rod and reel	8	307	Fundulidae	Fundulus	Fundulus parvipinnis	Cyprinodontiformes	0.468085106	0.063829787	0.893617021	gill tissue	fish gill	sandy mud bottom	Esociform	accelerator	4.7	2	Fundulus parvipinnis
13414.96.hg.R1.fastq.gz	California killifish	hindgut	2020-08-23	NE	1	0.3	1	gastropods_ crustaceans_ bivalves_ worms_ microalgae	2.2	42	1.62324929	116	Fundulus parvipinnis	hook and line	4.7	0.3	4.2	"bay estuary, benthopelagic"	intertidal	1.292584495	California killifish	4.7	44	Fundulus parvipinnis	FMP_96	28757	1.342	1.342	3	not applicable	13.3	10.8	rod and reel	8	307	Fundulidae	Fundulus	Fundulus parvipinnis	Cyprinodontiformes	0.468085106	0.063829787	0.893617021	hindgut digesta	fish hindgut digesta	sandy mud bottom	Esociform	accelerator	4.7	2	Fundulus parvipinnis
13414.96.midg.R1.fastq.gz	California killifish	midgut	2020-08-23	NE	1	0.3	1	gastropods_ crustaceans_ bivalves_ worms_ microalgae	2.2	42	1.62324929	116	Fundulus parvipinnis	hook and line	4.7	0.3	4.2	"bay estuary, benthopelagic"	intertidal	1.292584495	California killifish	4.7	44	Fundulus parvipinnis	FMP_96	28757	1.342	1.342	3	not applicable	13.3	10.8	rod and reel	8	307	Fundulidae	Fundulus	Fundulus parvipinnis	Cyprinodontiformes	0.468085106	0.063829787	0.893617021	midgut digesta	fish midgut digesta	sandy mud bottom	Esociform	accelerator	4.7	2	Fundulus parvipinnis
13414.96.s.R1.fastq.gz	California killifish	skin	2020-08-23	NE	1	0.3	1	gastropods_ crustaceans_ bivalves_ worms_ microalgae	2.2	42	1.62324929	116	Fundulus parvipinnis	hook and line	4.7	0.3	4.2	"bay estuary, benthopelagic"	intertidal	1.292584495	California killifish	4.7	44	Fundulus parvipinnis	FMP_96	28757	1.342	1.342	3	not applicable	13.3	10.8	rod and reel	8	307	Fundulidae	Fundulus	Fundulus parvipinnis	Cyprinodontiformes	0.468085106	0.063829787	0.893617021	skin swab	fish skin	sandy mud bottom	Esociform	accelerator	4.7	2	Fundulus parvipinnis
13414.97.g.R1.fastq.gz	Dolphinfish	gill	2020-08-30	LC	85	0	3	fish_ squid_ zooplankton_ crustacean	6.2	15450	4.188928484	116	Coryphaena hippurus	hook and line	65	6.5	44	not applicable	neritic	0.714357963	Dolphinfish	78	37	Coryphaena hippurus	FMP_97	34814	3390	3390	4	40	210	210	rod and reel	8	495	Coryphaenidae	Coryphaena	Coryphaena hippurus	Carangiformes	0.079487179	0.083333333	0.564102564	gill tissue	fish gill	pelagic	Carangiform	crusier sprinter	78	3	Coryphaena hippurus
13414.97.hg.R1.fastq.gz	Dolphinfish	hindgut	2020-08-30	LC	85	0	3	fish_ squid_ zooplankton_ crustacean	6.2	15450	4.188928484	116	Coryphaena hippurus	hook and line	65	6.5	44	not applicable	neritic	0.714357963	Dolphinfish	78	37	Coryphaena hippurus	FMP_97	34814	3390	3390	4	40	210	210	rod and reel	8	495	Coryphaenidae	Coryphaena	Coryphaena hippurus	Carangiformes	0.079487179	0.083333333	0.564102564	hindgut digesta	fish hindgut digesta	pelagic	Carangiform	crusier sprinter	78	3	Coryphaena hippurus
13414.97.midg.R1.fastq.gz	Dolphinfish	midgut	2020-08-30	LC	85	0	3	fish_ squid_ zooplankton_ crustacean	6.2	15450	4.188928484	116	Coryphaena hippurus	hook and line	65	6.5	44	not applicable	neritic	0.714357963	Dolphinfish	78	37	Coryphaena hippurus	FMP_97	34814	3390	3390	4	40	210	210	rod and reel	8	495	Coryphaenidae	Coryphaena	Coryphaena hippurus	Carangiformes	0.079487179	0.083333333	0.564102564	midgut digesta	fish midgut digesta	pelagic	Carangiform	crusier sprinter	78	3	Coryphaena hippurus
13414.97.s.R1.fastq.gz	Dolphinfish	skin	2020-08-30	LC	85	0	3	fish_ squid_ zooplankton_ crustacean	6.2	15450	4.188928484	116	Coryphaena hippurus	hook and line	65	6.5	44	not applicable	neritic	0.714357963	Dolphinfish	78	37	Coryphaena hippurus	FMP_97	34814	3390	3390	4	40	210	210	rod and reel	8	495	Coryphaenidae	Coryphaena	Coryphaena hippurus	Carangiformes	0.079487179	0.083333333	0.564102564	skin swab	fish skin	pelagic	Carangiform	crusier sprinter	78	3	Coryphaena hippurus
13414.98.g.R1.fastq.gz	skipjack tuna	gill	2020-08-30	LC	260	0	3	fish_ cephalopods_ crustacea_ mollusks_ cannibalism	19.1	71737	4.855743211	52	not applicable	hook and line	60.2	6.4	31.5	not applicable	neritic	2.657315551	skipjack tuna	63.5	58	Katsuwonus pelamis	FMP_98	8226	6804	6804	12	34.5	108	110	rod and reel	8	443	Scombridae	Katsuwonus	Katsuwonus pelamis	Scombriformes	0.300787402	0.100787402	0.496062992	gill tissue	fish gill	pelagic	Thunniform	crusier sprinter	63.5	3	Katsuwonus pelamis
13414.98.hg.R1.fastq.gz	skipjack tuna	hindgut	2020-08-30	LC	260	0	3	fish_ cephalopods_ crustacea_ mollusks_ cannibalism	19.1	71737	4.855743211	52	not applicable	hook and line	60.2	6.4	31.5	not applicable	neritic	2.657315551	skipjack tuna	63.5	58	Katsuwonus pelamis	FMP_98	8226	6804	6804	12	34.5	108	110	rod and reel	8	443	Scombridae	Katsuwonus	Katsuwonus pelamis	Scombriformes	0.300787402	0.100787402	0.496062992	hindgut digesta	fish hindgut digesta	pelagic	Thunniform	crusier sprinter	63.5	3	Katsuwonus pelamis
13414.98.midg.R1.fastq.gz	skipjack tuna	midgut	2020-08-30	LC	260	0	3	fish_ cephalopods_ crustacea_ mollusks_ cannibalism	19.1	71737	4.855743211	52	not applicable	hook and line	60.2	6.4	31.5	not applicable	neritic	2.657315551	skipjack tuna	63.5	58	Katsuwonus pelamis	FMP_98	8226	6804	6804	12	34.5	108	110	rod and reel	8	443	Scombridae	Katsuwonus	Katsuwonus pelamis	Scombriformes	0.300787402	0.100787402	0.496062992	midgut digesta	fish midgut digesta	pelagic	Thunniform	crusier sprinter	63.5	3	Katsuwonus pelamis
13414.98.s.R1.fastq.gz	skipjack tuna	skin	2020-08-30	LC	260	0	3	fish_ cephalopods_ crustacea_ mollusks_ cannibalism	19.1	71737	4.855743211	52	not applicable	hook and line	60.2	6.4	31.5	not applicable	neritic	2.657315551	skipjack tuna	63.5	58	Katsuwonus pelamis	FMP_98	8226	6804	6804	12	34.5	108	110	rod and reel	8	443	Scombridae	Katsuwonus	Katsuwonus pelamis	Scombriformes	0.300787402	0.100787402	0.496062992	skin swab	fish skin	pelagic	Thunniform	crusier sprinter	63.5	3	Katsuwonus pelamis
