Feature ID	Taxon	Confidence
3a244b88cace16e42e7832f73abc9a27	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter	0.9999428313364331
4eebf21bf44c21c7220a1d844870cfe4	d__Eukaryota; p__Vertebrata; c__Actinopterygii; o__Teleostei; f__Teleostei; g__Teleostei	0.9998580913233411
cb8f9cbe7bbe5eab64cbd55401663f44	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Psychromonadaceae; g__Psychromonas	0.9999999332441002
7bbd6f36459ad156698d0d2d97d6192d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.9998562867038574
519116769bc9d2eceb21a3cf10cafdac	d__Eukaryota; p__Vertebrata; c__Chondrichthyes	0.9509345749151107
040583ede0948b5f93f11c3ef63fd34a	d__Eukaryota; p__Vertebrata; c__Actinopterygii; o__Teleostei; f__Teleostei; g__Teleostei	0.9716874183565717
b16c2e6a3b22f5cea23f15e06f97ea66	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae	0.9999733698973858
f049e68ae6fb1ac1d07eddafc2d2cad5	d__Bacteria; p__Spirochaetota; c__Brevinematia; o__Brevinematales; f__Brevinemataceae; g__Brevinema; s__uncultured_spirochete	0.9999999687269683
ab11d706a8e6873da2fee18aa67391a0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__OM60(NOR5)_clade	0.935853348528709
4df51cd9b2b3b59cc46d1fb4e0565fbe	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Chlamydiaceae	0.9999010230239217
2a170a7c3450f962e06048dd03868239	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella; s__Weissella_oryzae	0.8145473504754693
859b82a2c4c688e98d40daccce407bcc	d__Eukaryota; p__Vertebrata; c__Chondrichthyes; o__Squalimorphii; f__Squalimorphii; g__Squalimorphii; s__Hexanchus_griseus	0.8620655974908491
aff5c42112a626677b9838fdc5e5dec8	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured	0.9999999999792321
744fbacf85a506a56415d23dc377f324	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae	0.9999999885804568
dafb5c3529148a3ff28c44ff6d4bccaf	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.9456722172959268
